Date,posTop1,negTop1,neuTop1,comTop1,posTop2,negTop2,neuTop2,comTop2,posTop3,negTop3,neuTop3,comTop3,posTop4,negTop4,neuTop4,comTop4,posTop5,negTop5,neuTop5,comTop5,posTop6,negTop6,neuTop6,comTop6,posTop7,negTop7,neuTop7,comTop7,posTop8,negTop8,neuTop8,comTop8,posTop9,negTop9,neuTop9,comTop9,posTop10,negTop10,neuTop10,comTop10,posTop11,negTop11,neuTop11,comTop11,posTop12,negTop12,neuTop12,comTop12,posTop13,negTop13,neuTop13,comTop13,posTop14,negTop14,neuTop14,comTop14,posTop15,negTop15,neuTop15,comTop15,posTop16,negTop16,neuTop16,comTop16,posTop17,negTop17,neuTop17,comTop17,posTop18,negTop18,neuTop18,comTop18,posTop19,negTop19,neuTop19,comTop19,posTop20,negTop20,neuTop20,comTop20,posTop21,negTop21,neuTop21,comTop21,posTop22,negTop22,neuTop22,comTop22,posTop23,negTop23,neuTop23,comTop23,posTop24,negTop24,neuTop24,comTop24,posTop25,negTop25,neuTop25,comTop25
2015/3/16,0.121,0.127,0.751,-0.0258,0,0,1,0,0.158,0.09,0.752,0.2023,0,0,1,0,0,0.352,0.648,-0.4215,0,0.217,0.783,-0.6124,0,0.559,0.441,-0.8225,0,0.079,0.921,-0.2263,0,0.187,0.813,-0.3182,0.078,0.301,0.621,-0.802,0.052,0,0.948,0.1779,0,0.433,0.567,-0.6249,0.137,0.12,0.743,0.2263,0,0.583,0.417,-0.9042,0,0.211,0.789,-0.34,0.071,0.251,0.677,-0.5829,0,0.082,0.918,-0.34,0,0,1,0,0.281,0,0.719,0.5106,0.095,0,0.905,0.5267,0,0,1,0,0,0,1,0,0.071,0.17,0.759,-0.6486,0,0,1,0,0,0.433,0.567,-0.7269
2015/3/17,0.096,0.148,0.756,-0.128,0,0.068,0.932,-0.296,0,0.216,0.784,-0.296,0,0,1,0,0.028,0.139,0.833,-0.6808,0.144,0,0.856,0.4939,0,0,1,0,0.173,0.133,0.694,0.1779,0,0,1,0,0,0,1,0,0.271,0,0.729,0.91,0.171,0.069,0.761,0.4356,0.174,0,0.826,0.2263,0.126,0.184,0.69,-0.25,0.043,0.132,0.825,-0.4019,0,0.142,0.858,-0.5106,0.077,0,0.923,0.1531,0.216,0,0.784,0.296,0,0.333,0.667,-0.7184,0.086,0,0.914,0.5106,0,0,1,0,0.06,0,0.94,0.2263,0,0,1,0,0,0.187,0.813,-0.3182,0,0,1,0
2015/3/18,0,0.366,0.634,-0.6369,0.195,0,0.805,0.4404,0.238,0.069,0.693,0.7269,0,0,1,0,0,0.51,0.49,-0.8074,0,0.484,0.516,-0.8519,0,0.307,0.693,-0.4767,0,0.12,0.88,-0.4588,0.243,0.196,0.561,0.128,0,0.315,0.685,-0.9081,0.079,0.079,0.843,0.25,0,0.218,0.782,-0.4404,0.167,0.078,0.755,0.4253,0,0.277,0.723,-0.3182,0,0.245,0.755,-0.3818,0.157,0.142,0.701,-0.0258,0,0,1,0,0.189,0,0.811,0.8225,0,0,1,0,0.276,0.173,0.551,0.3182,0,0,1,0,0.107,0,0.893,0.4767,0,0.134,0.866,-0.4767,0.239,0,0.761,0.296,0,0,1,0
2015/3/19,0.142,0,0.858,0.4201,0.329,0,0.671,0.6597,0,0.437,0.563,-0.7351,0,0,1,0,0,0.265,0.735,-0.5574,0.209,0,0.791,0.5719,0,0,1,0,0,0.36,0.64,-0.5423,0.063,0,0.938,0.1027,0.117,0.143,0.741,-0.3408,0,0,1,0,0,0.333,0.667,-0.5423,0,0.375,0.625,-0.7184,0,0,1,0,0.252,0,0.748,0.4019,0,0,1,0,0.093,0.264,0.643,-0.6486,0.212,0,0.788,0.8126,0,0.148,0.852,-0.4588,0.145,0.117,0.738,0.3182,0.159,0,0.841,0.7184,0.125,0.287,0.588,-0.4939,0,0,1,0,0.352,0,0.648,0.5859,0.133,0,0.867,0.3182
2015/3/20,0,0,1,0,0.197,0,0.803,0.4019,0.076,0,0.924,0.2263,0,0,1,0,0.167,0.143,0.69,0,0,0.273,0.727,-0.4588,0,0.107,0.893,-0.3818,0,0,1,0,0.057,0.134,0.809,-0.5574,0,0.462,0.538,-0.6486,0,0.785,0.215,-0.9393,0,0.069,0.931,-0.4215,0,0.184,0.816,-0.6705,0.048,0,0.952,0.0258,0,0.451,0.549,-0.6249,0,0.483,0.517,-0.6808,0.118,0.313,0.569,-0.891,0,0.119,0.881,-0.3182,0.576,0,0.424,0.7003,0,0,1,0,0,0,1,0,0,0.179,0.821,-0.7096,0,0.125,0.875,-0.4588,0,0.104,0.896,-0.2732,0.077,0,0.923,0.4404
2015/3/23,0,0.402,0.598,-0.8126,0,0.185,0.815,-0.5927,0,0,1,0,0,0.34,0.66,-0.3818,0,0,1,0,0,0.263,0.737,-0.8176,0,0.274,0.726,-0.7859,0.181,0.11,0.709,0.2263,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.118,0.882,-0.0516,0,0,1,0,0,0.402,0.598,-0.5719,0.387,0.142,0.472,0.5574,0,0,1,0,0,0.135,0.865,-0.1027,0.121,0.226,0.653,-0.4767,0.105,0.191,0.703,-0.296,0,0.165,0.835,-0.6923,0,0.38,0.62,-0.5994,0,0,1,0,0.053,0,0.947,0.128
2015/3/24,0,0,1,0,0.039,0.066,0.896,-0.2273,0.493,0,0.507,0.7783,0.141,0.31,0.549,-0.5106,0,0.174,0.826,-0.2732,0,0,1,0,0.45,0,0.55,0.5994,0,0,1,0,0,0,1,0,0.336,0,0.664,0.765,0,0,1,0,0.219,0.305,0.476,-0.2263,0.185,0.23,0.586,0,0,0.394,0.606,-0.5994,0,0,1,0,0.2,0,0.8,0.8402,0.056,0.086,0.858,-0.1779,0,0.081,0.919,-0.4404,0,0,1,0,0.102,0.134,0.764,-0.128,0.123,0,0.877,0.2732,0,0,1,0,0,0.273,0.727,-0.7906,0.302,0,0.698,0.5994,0,0.343,0.657,-0.6908
2015/3/25,0.327,0.032,0.641,0.9493,0,0,1,0,0.149,0,0.851,0.5487,0.205,0,0.795,0.2023,0.167,0,0.833,0.296,0.231,0,0.769,0.4019,0,0,1,0,0,0.268,0.732,-0.296,0,0.468,0.532,-0.8316,0.118,0.222,0.66,-0.4939,0,0.222,0.778,-0.8658,0.061,0.241,0.698,-0.7351,0,0.244,0.756,-0.7964,0,0.259,0.741,-0.4201,0.085,0,0.915,0.0772,0.186,0.195,0.619,-0.0258,0.152,0,0.848,0.3612,0,0,1,0,0,0,1,0,0.148,0.284,0.568,-0.34,0,0.188,0.813,-0.4588,0,0.119,0.881,-0.4404,0.095,0.173,0.732,-0.5423,0,0.189,0.811,-0.1027,0.095,0,0.905,0.296
2015/3/26,0,0.213,0.787,-0.4019,0,0.31,0.69,-0.4019,0.192,0.053,0.755,0.7269,0.13,0,0.87,0.4019,0.142,0.174,0.684,-0.2732,0,0.225,0.775,-0.4404,0.059,0.213,0.728,-0.7579,0.06,0.069,0.871,-0.1027,0.083,0.115,0.801,-0.25,0,0,1,0,0,0.348,0.652,-0.4939,0,0,1,0,0,0,1,0,0,0,1,0,0,0.542,0.458,-0.8074,0.092,0.053,0.855,0.2263,0.106,0.606,0.288,-0.7351,0.174,0.229,0.597,-0.3911,0,0,1,0,0.103,0.057,0.84,0.296,0,0,1,0,0,0,1,0,0.073,0.139,0.788,-0.296,0,0,1,0,0,0.545,0.455,-0.8555
2015/3/27,0,0,1,0,0.169,0.199,0.631,-0.2263,0.205,0.11,0.684,0.3612,0,0,1,0,0,0.63,0.37,-0.7003,0,0.348,0.652,-0.4939,0,0.109,0.891,-0.4019,0,0,1,0,0,0,1,0,0,0.188,0.812,-0.8122,0.077,0.151,0.772,-0.4601,0,0,1,0,0.188,0.079,0.732,0.6369,0.275,0,0.725,0.5859,0.459,0,0.541,0.6249,0.063,0.289,0.648,-0.8885,0,0.333,0.667,-0.7579,0,0,1,0,0.041,0.084,0.875,-0.34,0,0,1,0,0.106,0.164,0.73,-0.1531,0.072,0.08,0.848,-0.0772,0.266,0,0.734,0.4404,0,0.398,0.602,-0.5106,0.291,0,0.709,0.5719
2015/3/30,0,0.326,0.674,-0.9201,0.194,0,0.806,0.0516,0,0.37,0.63,-0.5719,0,0,1,0,0.102,0,0.898,0.1779,0,0.261,0.739,-0.6486,0,0.38,0.62,-0.5994,0.071,0.437,0.492,-0.9169,0,0.306,0.694,-0.6597,0.148,0,0.852,0.3818,0.074,0.113,0.813,-0.1426,0.216,0,0.784,0.296,0,0.302,0.698,-0.7579,0,0.301,0.699,-0.6486,0.268,0,0.732,0.5106,0,0.308,0.692,-0.5994,0,0,1,0,0.043,0.315,0.642,-0.9201,0,0.353,0.647,-0.8689,0,0.386,0.614,-0.6597,0,0.167,0.833,-0.2023,0.173,0.173,0.655,0,0,0.48,0.52,-0.9001,0.107,0.238,0.656,-0.3818,0.158,0.091,0.751,0.3818
2015/3/31,0,0,1,0,0.119,0,0.881,0.6597,0,0.096,0.904,-0.1531,0.082,0.176,0.742,-0.34,0,0.216,0.784,-0.765,0.113,0,0.887,0.3182,0,0.196,0.804,-0.296,0,0.209,0.791,-0.4404,0,0.305,0.695,-0.8555,0,0.208,0.792,-0.743,0,0.04,0.96,-0.1027,0.163,0.069,0.768,0.4678,0,0.237,0.763,-0.4215,0,0,1,0,0,0.219,0.781,-0.8591,0,0.45,0.55,-0.8402,0,0.143,0.857,-0.128,0,0.457,0.543,-0.7096,0.162,0,0.838,0.4019,0,0.08,0.92,-0.25,0.136,0,0.864,0.3321,0.386,0,0.614,0.7603,0,0,1,0,0.071,0.174,0.756,-0.7269,0,0.174,0.826,-0.2732
2015/4/1,0,0,1,0,0,0.535,0.465,-0.3182,0.365,0,0.635,0.7553,0,0,1,0,0.223,0.191,0.586,0.128,0.219,0,0.781,0.4215,0,0,1,0,0.047,0,0.953,0.2732,0,0.141,0.859,-0.3182,0,0,1,0,0.387,0,0.613,0.743,0,0.405,0.595,-0.5267,0,0,1,0,0.105,0.427,0.468,-0.7579,0.252,0,0.748,0.4019,0,0.552,0.448,-0.9231,0.134,0.241,0.625,-0.296,0,0.449,0.551,-0.6908,0.193,0.281,0.526,-0.25,0,0.438,0.563,-0.7906,0.32,0,0.68,0.3182,0.265,0,0.735,0.5574,0,0.093,0.907,-0.5267,0.041,0.097,0.863,-0.4854,0,0.435,0.565,-0.9201
2015/4/2,0,0.326,0.674,-0.8271,0,0.19,0.81,-0.7579,0.071,0.279,0.649,-0.6369,0,0.234,0.766,-0.5994,0,0,1,0,0,0,1,0,0,0,1,0,0.053,0,0.947,0.2023,0,0,1,0,0,0.375,0.625,-0.765,0,0.53,0.47,-0.836,0.301,0,0.699,0.5106,0,0,1,0,0,0.231,0.769,-0.5574,0,0.326,0.674,-0.7003,0.52,0,0.48,0.7579,0,0.171,0.829,-0.8126,0.058,0.385,0.557,-0.946,0,0.36,0.64,-0.6705,0,0.085,0.915,-0.3506,0,0.143,0.857,-0.128,0.16,0.068,0.772,0.4567,0.118,0.212,0.67,-0.6249,0.052,0.137,0.812,-0.5574,0,0,1,0
2015/4/6,0.118,0.294,0.588,-0.5719,0,0.06,0.94,-0.2732,0.231,0,0.769,0.5106,0.268,0,0.732,0.5106,0,0.342,0.658,-0.9108,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.208,0.254,0.538,-0.1531,0,0.535,0.465,-0.7845,0.271,0,0.729,0.3818,0,0.31,0.69,-0.8402,0,0,1,0,0,0.487,0.513,-0.6908,0,0,1,0,0,0,1,0,0.359,0.162,0.479,0.5106,0,0,1,0,0.143,0.169,0.689,-0.3818,0.217,0,0.783,0.5574,0,0.144,0.856,-0.4939,0,0.222,0.778,-0.8126
2015/4/7,0.055,0.534,0.411,-0.9432,0,0.16,0.84,-0.8316,0,0.338,0.662,-0.6808,0,0.126,0.874,-0.6705,0.133,0.438,0.429,-0.7506,0.111,0.26,0.629,-0.7845,0,0.242,0.758,-0.4939,0,0.383,0.617,-0.4767,0,0.094,0.906,-0.4019,0,0.459,0.541,-0.7783,0,0,1,0,0.272,0,0.728,0.6808,0,0,1,0,0.318,0.177,0.505,0.4215,0.224,0.083,0.693,0.7269,0,0.286,0.714,-0.34,0,0.214,0.786,-0.4588,0,0.221,0.779,-0.7964,0,0,1,0,0,0.206,0.794,-0.3818,0,0,1,0,0.101,0.059,0.84,0.25,0.143,0,0.857,0.3612,0,0.371,0.629,-0.7096,0.506,0,0.494,0.4767
2015/4/8,0.07,0.276,0.653,-0.802,0,0.252,0.748,-0.4019,0.328,0.22,0.452,0.2263,0,0.154,0.846,-0.25,0,0.123,0.877,-0.6361,0,0,1,0,0,0.158,0.842,-0.128,0.109,0.076,0.814,0.0772,0,0.148,0.852,-0.6369,0.12,0,0.88,0.6486,0.256,0.119,0.625,0.296,0,0.122,0.878,-0.4939,0,0.058,0.942,-0.296,0.135,0,0.865,0.3612,0,0.286,0.714,-0.4215,0,0.266,0.734,-0.4404,0,0.123,0.877,-0.2732,0,0.481,0.519,-0.8807,0,0,1,0,0,0.286,0.714,-0.34,0,0.158,0.842,-0.128,0,0,1,0,0,0,1,0,0.068,0.117,0.815,-0.2023,0,0.448,0.552,-0.9186
2015/4/9,0,0,1,0,0.116,0,0.884,0.2732,0.266,0,0.734,0.4404,0,0.351,0.649,-0.9334,0,0,1,0,0.069,0.073,0.858,-0.0258,0.134,0,0.866,0.1779,0,0,1,0,0,0.145,0.855,-0.296,0.115,0,0.885,0.5719,0,0.492,0.508,-0.7003,0,0,1,0,0.239,0,0.761,0.296,0.225,0,0.775,0.4404,0.077,0.216,0.706,-0.7269,0,0,1,0,0,0,1,0,0,0.542,0.458,-0.7964,0,0.302,0.698,-0.5994,0,0.194,0.806,-0.6486,0.25,0,0.75,0.4588,0,0.436,0.564,-0.9499,0,0,1,0,0.176,0.17,0.654,0.0258,0,0.2,0.8,-0.6705
2015/4/10,0,0.067,0.933,-0.5574,0.241,0.122,0.637,0.6908,0.158,0,0.842,0.6597,0.4,0,0.6,0.4588,0,0,1,0,0.116,0,0.884,0.6369,0,0.252,0.748,-0.7506,0,0.25,0.75,-0.25,0,0,1,0,0,0,1,0,0.097,0.147,0.755,-0.1027,0,0.239,0.761,-0.296,0,0.19,0.81,-0.6597,0.141,0,0.859,0.2023,0,0,1,0,0.037,0.181,0.783,-0.8047,0,0.47,0.53,-0.7351,0,0.108,0.892,-0.6808,0,0.175,0.825,-0.6249,0,0.072,0.928,-0.4939,0,0.386,0.614,-0.5267,0,0.13,0.87,-0.128,0,0,1,0,0,0,1,0,0,0,1,0
2015/4/13,0,0.191,0.809,-0.3818,0.071,0.139,0.789,-0.4215,0,0,1,0,0,0,1,0,0.109,0,0.891,0.4019,0,0.206,0.794,-0.3818,0.104,0.073,0.823,0.1719,0,0.211,0.789,-0.34,0,0,1,0,0.13,0,0.87,0.128,0,0.33,0.67,-0.7096,0,0.241,0.759,-0.5859,0,0.087,0.913,-0.2732,0,0.149,0.851,-0.2732,0,0.286,0.714,-0.34,0.098,0,0.902,0.0772,0.208,0,0.792,0.2732,0.244,0,0.756,0.6369,0,0,1,0,0.106,0.312,0.582,-0.5994,0.066,0.19,0.745,-0.6326,0,0.3,0.7,-0.4588,0,0,1,0,0,0.185,0.815,-0.7096,0.034,0.102,0.864,-0.5574
2015/4/14,0.034,0.215,0.751,-0.7906,0.036,0.147,0.817,-0.6597,0.211,0.239,0.55,-0.0772,0,0,1,0,0.298,0.117,0.585,0.4019,0,0.429,0.571,-0.5423,0,0,1,0,0.188,0,0.813,0.4588,0,0.275,0.725,-0.9231,0,0.529,0.471,-0.5423,0.294,0,0.706,0.3612,0.115,0.201,0.684,-0.4588,0.088,0.035,0.878,0.3182,0.178,0,0.822,0.3818,0.225,0,0.775,0.4404,0,0.281,0.719,-0.6908,0.138,0,0.862,0.5859,0.164,0.078,0.757,0.5106,0,0,1,0,0.141,0.097,0.762,0.162,0,0.081,0.919,-0.296,0,0.126,0.874,-0.0772,0,0.219,0.781,-0.4215,0,0.568,0.432,-0.836,0,0.191,0.809,-0.6705
2015/4/15,0,0.298,0.702,-0.5267,0,0,1,0,0,0,1,0,0,0.371,0.629,-0.926,0,0,1,0,0.175,0,0.825,0.1779,0,0.25,0.75,-0.4588,0,0.164,0.836,-0.6705,0,0,1,0,0.041,0.245,0.714,-0.8625,0,0.432,0.568,-0.979,0.147,0.473,0.38,-0.7906,0,0,1,0,0,0,1,0,0,0.091,0.909,-0.3612,0.059,0,0.941,0.3182,0.286,0.097,0.617,0.6486,0.265,0.059,0.676,0.6808,0.116,0,0.884,0.4404,0,0.305,0.695,-0.6908,0,0.296,0.704,-0.2732,0,0.462,0.538,-0.6486,0.237,0.144,0.619,0.2263,0.091,0,0.909,0.0258,0.109,0,0.891,0.3182
2015/4/16,0.275,0.191,0.534,0.0258,0,0.226,0.774,-0.836,0,0.351,0.649,-0.7579,0,0.197,0.803,-0.8225,0.286,0,0.714,0.4588,0.123,0,0.877,0.2732,0,0,1,0,0,0.091,0.909,-0.296,0,0,1,0,0,0.188,0.813,-0.4588,0.089,0.251,0.66,-0.8225,0,0.063,0.938,-0.0516,0,0,1,0,0.164,0.239,0.597,-0.25,0,0,1,0,0.143,0.183,0.675,0,0,0.133,0.867,-0.3182,0,0,1,0,0,0,1,0,0.182,0,0.818,0.4588,0,0,1,0,0,0,1,0,0.286,0,0.714,0.34,0,0.368,0.632,-0.5664,0,0,1,0
2015/4/17,0.127,0.131,0.742,0.2144,0,0.112,0.888,-0.6597,0,0.562,0.438,-0.8271,0.101,0.266,0.633,-0.5586,0,0,1,0,0,0,1,0,0,0,1,0,0.157,0.085,0.758,0.505,0.265,0,0.735,0.5574,0,0.162,0.838,-0.6808,0,0.239,0.761,-0.296,0.146,0.305,0.549,-0.3818,0.191,0,0.809,0.3818,0,0,1,0,0,0.158,0.842,-0.6705,0,0,1,0,0,0,1,0,0,0,1,0,0,0.231,0.769,-0.2732,0,0,1,0,0.179,0.238,0.583,-0.34,0,0,1,0,0,0.225,0.775,-0.4404,0.14,0,0.86,0.0772,0,0,1,0
2015/4/20,0,0,1,0,0,0,1,0,0.038,0.229,0.732,-0.7906,0,0.155,0.845,-0.6597,0,0.16,0.84,-0.2263,0,0,1,0,0,0,1,0,0.152,0,0.848,0.3612,0.092,0.156,0.751,-0.5106,0,0.171,0.829,-0.7184,0,0.189,0.811,-0.4215,0.041,0.102,0.856,-0.4939,0.07,0.335,0.595,-0.9393,0,0,1,0,0,0.14,0.86,-0.4767,0.286,0,0.714,0.4588,0,0.419,0.581,-0.7579,0.481,0,0.519,0.5719,0.441,0.21,0.35,0.5106,0,0.286,0.714,-0.34,0.053,0.417,0.53,-0.8834,0.085,0.113,0.802,-0.0258,0.256,0,0.744,0.7351,0,0.139,0.861,-0.2732,0,0.152,0.848,-0.6486
2015/4/21,0,0.073,0.927,-0.4404,0,0.195,0.805,-0.4404,0.151,0.142,0.708,0.0397,0,0,1,0,0,0,1,0,0.131,0.229,0.64,-0.4939,0,0,1,0,0.197,0,0.803,0.4019,0,0,1,0,0,0.313,0.687,-0.6249,0.248,0.215,0.537,0.128,0,0.386,0.614,-0.5267,0,0,1,0,0,0.161,0.839,-0.3182,0.076,0,0.924,0.34,0,0,1,0,0.054,0,0.946,0.25,0,0.14,0.86,-0.4767,0,0.371,0.629,-0.8807,0,0.124,0.876,-0.34,0,0,1,0,0,0.185,0.815,-0.5994,0.271,0.186,0.543,0.0258,0.118,0.199,0.683,-0.3182,0,0,1,0
2015/4/22,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.201,0.031,0.768,0.8481,0.307,0.255,0.438,0.1779,0.166,0,0.834,0.5559,0.116,0.411,0.474,-0.765,0.088,0.197,0.714,-0.5574,0,0,1,0,0,0.12,0.88,-0.128,0.093,0.112,0.794,-0.1027,0,0.383,0.617,-0.4767,0.04,0.274,0.686,-0.8176,0.091,0.118,0.791,-0.0258,0.063,0,0.937,0.2732,0,0,1,0,0,0,1,0,0.167,0.071,0.762,0.4404,0,0,1,0,0,0.43,0.57,-0.7783,0,0.103,0.897,-0.6124,0.238,0,0.762,0.3612,0,0,1,0,0,0.234,0.766,-0.7506
2015/4/23,0.128,0,0.872,0.7089,0.08,0,0.92,0.1027,0,0,1,0,0.067,0.229,0.703,-0.8456,0,0.073,0.927,-0.2023,0.149,0.095,0.757,0,0,0.075,0.925,-0.296,0,0.277,0.723,-0.3182,0,0.474,0.526,-0.6705,0,0.244,0.756,-0.6369,0,0,1,0,0.268,0,0.732,0.296,0.127,0.12,0.753,0.1027,0,0,1,0,0,0.257,0.743,-0.6705,0.091,0.067,0.843,-0.2263,0,0.13,0.87,-0.4019,0.123,0,0.877,0.1027,0,0.543,0.457,-0.8591,0,0,1,0,0.185,0,0.815,0.3612,0,0.156,0.844,-0.6124,0.185,0.15,0.665,0.1531,0,0,1,0,0,0.268,0.732,-0.8126
2015/4/24,0,0,1,0,0.159,0.14,0.701,0.0772,0,0,1,0,0,0.128,0.872,-0.6597,0,0.241,0.759,-0.5423,0,0.18,0.82,-0.6908,0,0,1,0,0.058,0.038,0.904,0.1779,0,0.203,0.797,-0.4215,0,0.429,0.571,-0.6705,0.3,0,0.7,0.7184,0,0.438,0.562,-0.5994,0.206,0,0.794,0.3818,0,0.074,0.926,-0.1531,0.346,0,0.654,0.4019,0,0.391,0.609,-0.6705,0.184,0.033,0.783,0.774,0,0,1,0,0,0,1,0,0.039,0.154,0.807,-0.6249,0,0.171,0.829,-0.5106,0,0.545,0.455,-0.9001,0.296,0,0.704,0.2732,0,0,1,0,0,0,1,0
2015/4/27,0,0.184,0.816,-0.5574,0,0,1,0,0.093,0.163,0.745,-0.2732,0,0,1,0,0.313,0.084,0.602,0.5859,0,0,1,0,0,0.247,0.753,-0.5574,0,0.153,0.847,-0.5859,0.444,0.352,0.204,0.2023,0.359,0,0.641,0.4215,0,0,1,0,0,0,1,0,0,0.306,0.694,-0.6597,0,0,1,0,0,0.171,0.829,-0.7351,0,0.352,0.648,-0.5859,0,0,1,0,0.24,0.182,0.579,0.1779,0.324,0.382,0.294,-0.1531,0.135,0.512,0.353,-0.7506,0,0.492,0.508,-0.7717,0,0.222,0.778,-0.5719,0.054,0.142,0.804,-0.5106,0.374,0,0.626,0.6573,0,0.176,0.824,-0.128
2015/4/28,0.055,0.141,0.803,-0.4767,0.176,0,0.824,0.128,0.123,0.133,0.744,-0.1346,0,0.245,0.755,-0.3818,0,0,1,0,0,0,1,0,0.107,0.064,0.828,0.34,0.189,0,0.811,0.4939,0.093,0.223,0.684,-0.7679,0,0.391,0.609,-0.6705,0.209,0,0.791,0.4404,0,0.244,0.756,-0.4404,0,0.406,0.594,-0.8481,0,0,1,0,0.078,0,0.922,0.0258,0.084,0.125,0.791,-0.4404,0,0,1,0,0.098,0,0.902,0.0772,0,0.219,0.781,-0.4215,0,0.302,0.698,-0.5994,0.129,0.026,0.844,0.6705,0,0,1,0,0,0.205,0.795,-0.5994,0,0.652,0.348,-0.8176,0.268,0,0.732,0.296
2015/4/29,0.237,0.138,0.625,0.296,0.092,0.098,0.81,-0.0498,0.167,0,0.833,0.2023,0,0,1,0,0,0.245,0.755,-0.3818,0,0.355,0.645,-0.9371,0.081,0.202,0.717,-0.4728,0,0.457,0.543,-0.8555,0,0.25,0.75,-0.4588,0.403,0.171,0.427,0.5994,0.205,0,0.795,0.4767,0,0.145,0.855,-0.1779,0.04,0.17,0.791,-0.765,0,0.211,0.789,-0.34,0.141,0.271,0.588,-0.296,0.084,0,0.916,0.2732,0.148,0.115,0.738,0.3182,0,0,1,0,0,0.225,0.775,-0.4404,0,0,1,0,0.483,0,0.517,0.6808,0.065,0.104,0.831,-0.1779,0,0.677,0.323,-0.8126,0.371,0,0.629,0.7579,0.173,0,0.827,0.7783
2015/4/30,0.138,0.122,0.741,0.0772,0,0.091,0.909,-0.296,0,0.453,0.547,-0.8442,0,0.265,0.735,-0.5574,0,0.327,0.673,-0.7003,0,0.13,0.87,-0.34,0,0,1,0,0,0,1,0,0,0.581,0.419,-0.8658,0,0.358,0.642,-0.5994,0,0,1,0,0.143,0.44,0.417,-0.6124,0.204,0.231,0.565,-0.2732,0,0,1,0,0.364,0,0.636,0.5542,0,0,1,0,0,0,1,0,0,0.67,0.33,-0.9217,0,0,1,0,0.258,0,0.742,0.7425,0,0,1,0,0,0,1,0,0.243,0.126,0.631,0.3182,0,0,1,0,0,0,1,0
2015/5/1,0,0.069,0.931,-0.4939,0.099,0.172,0.73,-0.1779,0,0.405,0.595,-0.7783,0.13,0,0.87,0.34,0,0.045,0.955,-0.128,0,0.095,0.905,-0.296,0,0,1,0,0,0.47,0.53,-0.7351,0,0,1,0,0,0.036,0.964,-0.1027,0.048,0.328,0.625,-0.8807,0,0,1,0,0,0.291,0.709,-0.8344,0,0,1,0,0,0,1,0,0,0.381,0.619,-0.5106,0.091,0.139,0.769,-0.25,0.088,0.352,0.56,-0.5106,0,0,1,0,0,0,1,0,0,0.196,0.804,-0.296,0.033,0.176,0.791,-0.7579,0,0,1,0,0,0,1,0,0,0.553,0.447,-0.872
2015/5/4,0,0.658,0.342,-0.8625,0,0.406,0.594,-0.6249,0,0,1,0,0,0,1,0,0,0.241,0.759,-0.5423,0.206,0,0.794,0.3818,0.156,0.097,0.747,0.2023,0,0.255,0.745,-0.34,0,0.103,0.897,-0.5994,0,0,1,0,0,0,1,0,0.149,0.266,0.586,-0.802,0,0.295,0.705,-0.5574,0,0.217,0.783,-0.3612,0,0,1,0,0,0,1,0,0,0.108,0.892,-0.4404,0.239,0,0.761,0.296,0,0.172,0.828,-0.3612,0,0,1,0,0,0.403,0.597,-0.8442,0,0.321,0.679,-0.7964,0,0.347,0.653,-0.9517,0,0.137,0.863,-0.7351,0,0.147,0.853,-0.6908
2015/5/5,0.025,0.148,0.827,-0.686,0,0.231,0.769,-0.34,0.229,0.134,0.637,0.3612,0,0.113,0.887,-0.4939,0.287,0.348,0.366,-0.2495,0,0,1,0,0,0.307,0.693,-0.4767,0.196,0,0.804,0.296,0,0.32,0.68,-0.5106,0,0.549,0.451,-0.8943,0.251,0.097,0.653,0.7845,0,0,1,0,0,0.123,0.877,-0.7096,0.21,0.219,0.571,-0.0258,0,0.302,0.698,-0.5994,0,0.368,0.632,-0.7506,0.284,0.063,0.653,0.8316,0.219,0,0.781,0.4215,0,0.263,0.737,-0.3612,0,0.143,0.857,-0.128,0,0.404,0.596,-0.7269,0,0.333,0.667,-0.5423,0.338,0,0.662,0.5574,0,0.326,0.674,-0.7003,0,0.401,0.599,-0.7717
2015/5/6,0,0,1,0,0.103,0.108,0.789,-0.0767,0,0.172,0.828,-0.3612,0.137,0,0.863,0.4019,0,0.468,0.532,-0.9042,0.214,0.071,0.714,0.5859,0.157,0.598,0.245,-0.8402,0,0.213,0.787,-0.4019,0.026,0,0.974,0.0258,0,0,1,0,0.301,0,0.699,0.8807,0,0.25,0.75,-0.4588,0,0,1,0,0,0,1,0,0,0,1,0,0,0.539,0.461,-0.8481,0,0.242,0.758,-0.4939,0,0,1,0,0.355,0,0.645,0.5106,0,0.231,0.769,-0.34,0,0.328,0.672,-0.6597,0,0.379,0.621,-0.6908,0.084,0.08,0.836,0.0258,0.256,0,0.744,0.6705,0,0.136,0.864,-0.296
